GRID_SIZE;NUM_MINOR_CYCLES;NUM_VISIBILITIES;Schedulability;Power;Latency;DurationII;Memory;AskedCuts;AskedPrecuts
2560.0;100.0;1962240.0;true;211;2;56557;0;0;0
512.0;150.0;1962240.0;true;211;2;6603;0;0;0
1024.0;150.0;1962240.0;true;211;2;20532;0;0;0
1536.0;150.0;1962240.0;true;211;2;37918;0;0;0
2048.0;150.0;1962240.0;true;211;2;50014;0;0;0
2560.0;150.0;1962240.0;true;211;2;72028;0;0;0
512.0;200.0;1962240.0;true;211;2;8197;0;0;0
1024.0;200.0;1962240.0;true;211;2;23863;0;0;0
1536.0;200.0;1962240.0;true;211;2;44138;0;0;0
2048.0;200.0;1962240.0;true;211;2;60279;0;0;0
2560.0;200.0;1962240.0;true;211;2;87498;0;0;0
512.0;250.0;1962240.0;true;211;2;9797;0;0;0
1024.0;250.0;1962240.0;true;211;2;27197;0;0;0
1536.0;250.0;1962240.0;true;211;2;50362;0;0;0
2048.0;250.0;1962240.0;true;211;2;70549;0;0;0
2560.0;250.0;1962240.0;true;211;2;102968;0;0;0
512.0;50.0;2616320.0;true;211;2;9946;0;0;0
1024.0;50.0;2616320.0;true;211;2;22900;0;0;0
1536.0;50.0;2616320.0;true;211;2;32706;0;0;0
2048.0;50.0;2616320.0;true;211;2;32796;0;0;0
2560.0;50.0;2616320.0;true;211;2;41871;0;0;0
512.0;100.0;2616320.0;true;211;2;9992;0;0;0
1024.0;100.0;2616320.0;true;211;2;23567;0;0;0
1536.0;100.0;2616320.0;true;211;2;34517;0;0;0
2048.0;100.0;2616320.0;true;211;2;43061;0;0;0
2560.0;100.0;2616320.0;true;211;2;57342;0;0;0
512.0;150.0;2616320.0;true;211;2;10309;0;0;0
1024.0;150.0;2616320.0;true;211;2;24233;0;0;0
1536.0;150.0;2616320.0;true;211;2;40738;0;0;0
2048.0;150.0;2616320.0;true;211;2;53330;0;0;0
2560.0;150.0;2616320.0;true;211;2;72811;0;0;0
512.0;200.0;2616320.0;true;211;2;10628;0;0;0
1024.0;200.0;2616320.0;true;211;2;26330;0;0;0
1536.0;200.0;2616320.0;true;211;2;46958;0;0;0
2048.0;200.0;2616320.0;true;211;2;63596;0;0;0
2560.0;200.0;2616320.0;true;211;2;88281;0;0;0
512.0;250.0;2616320.0;true;211;2;12048;0;0;0
1024.0;250.0;2616320.0;true;211;2;29666;0;0;0
1536.0;250.0;2616320.0;true;211;2;53182;0;0;0
2048.0;250.0;2616320.0;true;211;2;73865;0;0;0
2560.0;250.0;2616320.0;true;211;2;103751;0;0;0
512.0;50.0;3270400.0;true;211;2;13811;0;0;0
1024.0;50.0;3270400.0;true;211;2;27227;0;0;0
1536.0;50.0;3270400.0;true;211;2;37831;0;0;0
2048.0;50.0;3270400.0;true;211;2;36102;0;0;0
2560.0;50.0;3270400.0;true;211;2;42657;0;0;0
512.0;100.0;3270400.0;true;211;2;13856;0;0;0
1024.0;100.0;3270400.0;true;211;2;27892;0;0;0
1536.0;100.0;3270400.0;true;211;2;39075;0;0;0
2048.0;100.0;3270400.0;true;211;2;46366;0;0;0
2560.0;100.0;3270400.0;true;211;2;58127;0;0;0
512.0;150.0;3270400.0;true;211;2;14175;0;0;0
1024.0;150.0;3270400.0;true;211;2;28559;0;0;0
1536.0;150.0;3270400.0;true;211;2;43556;0;0;0
2048.0;150.0;3270400.0;true;211;2;56636;0;0;0
2560.0;150.0;3270400.0;true;211;2;73599;0;0;0
512.0;200.0;3270400.0;true;211;2;14494;0;0;0
1024.0;200.0;3270400.0;true;211;2;29224;0;0;0
1536.0;200.0;3270400.0;true;211;2;49775;0;0;0
2048.0;200.0;3270400.0;true;211;2;66901;0;0;0
2560.0;200.0;3270400.0;true;211;2;89069;0;0;0
512.0;250.0;3270400.0;true;211;2;14814;0;0;0
1024.0;250.0;3270400.0;true;211;2;32128;0;0;0
1536.0;250.0;3270400.0;true;211;2;56001;0;0;0
2048.0;250.0;3270400.0;true;211;2;77171;0;0;0
2560.0;250.0;3270400.0;true;211;2;104539;0;0;0
512.0;50.0;3924480.0;true;211;2;17655;0;0;0
1024.0;50.0;3924480.0;true;211;2;31551;0;0;0
1536.0;50.0;3924480.0;true;211;2;42916;0;0;0
2048.0;50.0;3924480.0;true;211;2;39402;0;0;0
2560.0;50.0;3924480.0;true;211;2;43442;0;0;0
512.0;100.0;3924480.0;true;211;2;17701;0;0;0
1024.0;100.0;3924480.0;true;211;2;32218;0;0;0
1536.0;100.0;3924480.0;true;211;2;44161;0;0;0
2048.0;100.0;3924480.0;true;211;2;49668;0;0;0
2560.0;100.0;3924480.0;true;211;2;58912;0;0;0
512.0;150.0;3924480.0;true;211;2;18022;0;0;0
1024.0;150.0;3924480.0;true;211;2;32884;0;0;0
1536.0;150.0;3924480.0;true;211;2;46361;0;0;0
2048.0;150.0;3924480.0;true;211;2;59938;0;0;0
2560.0;150.0;3924480.0;true;211;2;74382;0;0;0
512.0;200.0;3924480.0;true;211;2;18341;0;0;0
1024.0;200.0;3924480.0;true;211;2;33550;0;0;0
1536.0;200.0;3924480.0;true;211;2;52580;0;0;0
2048.0;200.0;3924480.0;true;211;2;70203;0;0;0
2560.0;200.0;3924480.0;true;211;2;89852;0;0;0
512.0;250.0;3924480.0;true;211;2;18660;0;0;0
1024.0;250.0;3924480.0;true;211;2;34585;0;0;0
1536.0;250.0;3924480.0;true;211;2;58806;0;0;0
2048.0;250.0;3924480.0;true;211;2;80473;0;0;0
2560.0;250.0;3924480.0;true;211;2;105322;0;0;0
